bond_id,issuer_id,purpose_id,cusip,bond_type,coupon_rate,issue_date,maturity_date,face_value,duration,tax_status
BOND1721,8,5,541645C5,General Obligation,3.83,2019-07-01,2032-07-01,1000.0,9.52,Tax-Exempt
BOND1722,18,4,932459A9,General Obligation,3.56,2010-03-01,2026-03-01,1000.0,5.07,Tax-Exempt
BOND1723,45,5,584049C6,General Obligation,3.36,2014-01-01,2021-01-01,1000.0,5.25,Tax-Exempt
BOND1724,12,2,456265C6,General Obligation,3.29,2010-08-01,2029-08-01,1000.0,5.07,Tax-Exempt
BOND1725,32,3,943027A8,General Obligation,4.38,2020-07-01,2026-07-01,1000.0,6.54,Tax-Exempt
BOND1726,25,3,524193B9,General Obligation,2.03,2018-02-01,2028-02-01,1000.0,5.91,Tax-Exempt
BOND1727,12,5,217134A5,General Obligation,4.66,2015-11-01,2023-11-01,1000.0,9.27,Tax-Exempt
BOND1728,14,1,979759B1,General Obligation,4.77,2021-03-01,2031-03-01,1000.0,6.96,Tax-Exempt
BOND1729,18,3,482169B3,Revenue,3.38,2012-12-01,2028-12-01,1000.0,6.08,Tax-Exempt
BOND1730,18,1,248582B1,Revenue,5.44,2020-09-01,2026-09-01,1000.0,4.84,Tax-Exempt
BOND1731,45,5,811858A7,Revenue,3.5,2014-07-01,2030-07-01,1000.0,5.49,Tax-Exempt
BOND1732,26,3,765757A4,Revenue,4.31,2020-12-01,2039-12-01,1000.0,7.71,Tax-Exempt
BOND1733,26,3,764524A3,Revenue,3.93,2018-06-01,2036-06-01,1000.0,4.5,Tax-Exempt
BOND1734,10,2,302809C7,Revenue,4.01,2021-10-01,2031-10-01,1000.0,4.32,Tax-Exempt
BOND1735,29,1,887442A8,General Obligation,2.98,2016-01-01,2021-01-01,1000.0,7.1,Tax-Exempt
BOND1736,27,4,907022A3,General Obligation,3.47,2015-12-01,2027-12-01,1000.0,9.78,Tax-Exempt
BOND1737,49,3,490976A9,General Obligation,5.36,2015-06-01,2026-06-01,1000.0,4.33,Tax-Exempt
BOND1738,36,3,337954C2,General Obligation,2.07,2016-03-01,2026-03-01,1000.0,4.63,Tax-Exempt
BOND1739,12,4,919861A3,General Obligation,4.76,2012-09-01,2032-09-01,1000.0,3.73,Tax-Exempt
BOND1740,20,2,792319C6,General Obligation,3.56,2021-09-01,2026-09-01,1000.0,6.9,Tax-Exempt
BOND1741,3,3,939367C4,General Obligation,4.33,2020-04-01,2031-04-01,1000.0,9.07,Tax-Exempt
BOND1742,9,3,894035C9,Revenue,5.43,2018-07-01,2023-07-01,1000.0,9.73,Tax-Exempt
BOND1743,49,2,501242B3,General Obligation,4.07,2017-12-01,2025-12-01,1000.0,8.49,Tax-Exempt
BOND1744,6,5,866570A3,Revenue,4.27,2017-06-01,2030-06-01,1000.0,4.78,Tax-Exempt
BOND1745,51,2,401413C3,General Obligation,3.89,2017-03-01,2027-03-01,1000.0,8.1,Tax-Exempt
BOND1746,22,1,267865A5,General Obligation,2.89,2022-02-01,2035-02-01,1000.0,6.44,Tax-Exempt
BOND1747,23,1,732702C1,General Obligation,5.15,2019-01-01,2036-01-01,1000.0,3.08,Tax-Exempt
BOND1748,28,4,672811A4,General Obligation,2.12,2012-02-01,2027-02-01,1000.0,4.91,Tax-Exempt
BOND1749,45,1,218258B6,General Obligation,5.42,2013-06-01,2033-06-01,1000.0,5.16,Tax-Exempt
BOND1750,49,2,444307A8,Revenue,3.02,2010-08-01,2015-08-01,1000.0,8.73,Tax-Exempt
BOND1751,1,1,765748B4,General Obligation,3.38,2018-03-01,2029-03-01,1000.0,3.02,Tax-Exempt
BOND1752,1,2,824198C4,General Obligation,4.91,2013-07-01,2028-07-01,1000.0,5.46,Tax-Exempt
BOND1753,5,2,132001C2,Revenue,4.55,2020-08-01,2031-08-01,1000.0,5.46,Tax-Exempt
BOND1754,36,4,624177A3,Revenue,2.44,2015-10-01,2025-10-01,1000.0,9.63,Tax-Exempt
BOND1755,7,3,544429C6,Revenue,5.18,2010-05-01,2023-05-01,1000.0,7.56,Tax-Exempt
BOND1756,16,5,633892B4,Revenue,4.33,2013-05-01,2021-05-01,1000.0,4.21,Tax-Exempt
BOND1757,47,4,179594A8,Revenue,2.67,2018-06-01,2033-06-01,1000.0,6.72,Tax-Exempt
BOND1758,38,2,866739A6,Revenue,2.2,2011-12-01,2020-12-01,1000.0,9.61,Tax-Exempt
BOND1759,51,5,376631A5,General Obligation,3.28,2018-07-01,2031-07-01,1000.0,5.93,Tax-Exempt
BOND1760,14,2,993042B2,General Obligation,2.43,2011-12-01,2025-12-01,1000.0,7.11,Tax-Exempt
BOND1761,43,4,817783A1,General Obligation,2.11,2016-09-01,2034-09-01,1000.0,3.44,Tax-Exempt
BOND1762,28,5,362268B7,Revenue,5.48,2022-01-01,2033-01-01,1000.0,3.55,Tax-Exempt
BOND1763,33,5,110021B4,General Obligation,3.39,2021-06-01,2032-06-01,1000.0,8.17,Tax-Exempt
BOND1764,22,5,131055A1,General Obligation,3.33,2013-02-01,2022-02-01,1000.0,7.83,Tax-Exempt
BOND1765,36,2,791018B2,General Obligation,4.16,2018-07-01,2035-07-01,1000.0,3.38,Tax-Exempt
BOND1766,37,5,973721C4,General Obligation,4.8,2012-11-01,2021-11-01,1000.0,3.7,Tax-Exempt
BOND1767,25,3,305627A9,General Obligation,2.76,2018-03-01,2025-03-01,1000.0,7.48,Tax-Exempt
BOND1768,17,5,320522C7,Revenue,4.53,2022-03-01,2042-03-01,1000.0,3.08,Tax-Exempt
BOND1769,23,4,232934C4,General Obligation,2.98,2013-08-01,2032-08-01,1000.0,8.37,Tax-Exempt
BOND1770,47,5,299961A8,General Obligation,2.27,2018-04-01,2034-04-01,1000.0,6.02,Tax-Exempt
BOND1771,29,3,516475B9,Revenue,2.51,2016-01-01,2022-01-01,1000.0,4.5,Tax-Exempt
BOND1772,10,1,420278B7,General Obligation,3.1,2017-09-01,2037-09-01,1000.0,8.83,Tax-Exempt
BOND1773,48,5,533365C9,General Obligation,2.65,2014-04-01,2031-04-01,1000.0,8.71,Tax-Exempt
BOND1774,28,2,458981C7,General Obligation,5.32,2022-07-01,2029-07-01,1000.0,9.2,Tax-Exempt
BOND1775,46,3,642455B1,Revenue,2.31,2020-03-01,2025-03-01,1000.0,7.03,Tax-Exempt
BOND1776,35,4,936440A6,Revenue,2.89,2010-02-01,2020-02-01,1000.0,3.6,Tax-Exempt
BOND1777,18,4,859766A4,General Obligation,3.78,2014-06-01,2031-06-01,1000.0,3.81,Tax-Exempt
BOND1778,26,3,931574C2,Revenue,3.36,2016-07-01,2027-07-01,1000.0,4.54,Tax-Exempt
BOND1779,48,5,776368C7,General Obligation,4.58,2011-02-01,2026-02-01,1000.0,7.17,Tax-Exempt
BOND1780,20,3,383367B6,General Obligation,3.0,2020-05-01,2039-05-01,1000.0,7.04,Tax-Exempt
BOND1781,3,4,625707C1,Revenue,2.07,2013-03-01,2030-03-01,1000.0,3.49,Tax-Exempt
BOND1782,4,4,868404B5,Revenue,2.01,2020-12-01,2031-12-01,1000.0,7.56,Tax-Exempt
BOND1783,19,4,231455B3,Revenue,2.48,2022-08-01,2032-08-01,1000.0,6.63,Tax-Exempt
BOND1784,4,4,763360B9,General Obligation,3.25,2017-05-01,2031-05-01,1000.0,6.2,Tax-Exempt
BOND1785,28,5,707727A6,Revenue,3.79,2012-12-01,2025-12-01,1000.0,4.89,Tax-Exempt
BOND1786,35,1,462028A7,General Obligation,3.99,2018-10-01,2032-10-01,1000.0,8.06,Tax-Exempt
BOND1787,23,3,992964C7,Revenue,2.68,2022-02-01,2036-02-01,1000.0,6.6,Tax-Exempt
BOND1788,39,4,825873B1,General Obligation,4.45,2014-06-01,2023-06-01,1000.0,9.1,Tax-Exempt
BOND1789,23,4,413175C9,General Obligation,4.26,2022-12-01,2035-12-01,1000.0,3.36,Tax-Exempt
BOND1790,10,3,245289A1,Revenue,3.86,2015-06-01,2024-06-01,1000.0,4.69,Tax-Exempt
BOND1791,37,2,194474C5,Revenue,4.4,2021-02-01,2038-02-01,1000.0,7.88,Tax-Exempt
BOND1792,13,4,953503B1,Revenue,4.38,2015-10-01,2034-10-01,1000.0,9.31,Tax-Exempt
BOND1793,25,3,287162B3,General Obligation,5.25,2013-12-01,2020-12-01,1000.0,4.84,Tax-Exempt
BOND1794,10,4,676150B2,General Obligation,5.42,2013-09-01,2021-09-01,1000.0,9.59,Tax-Exempt
BOND1795,44,5,151412C5,Revenue,5.44,2020-06-01,2037-06-01,1000.0,3.61,Tax-Exempt
BOND1796,43,2,759155C3,Revenue,3.23,2017-07-01,2032-07-01,1000.0,8.35,Tax-Exempt
BOND1797,36,1,378347C9,General Obligation,5.15,2017-08-01,2037-08-01,1000.0,3.29,Tax-Exempt
BOND1798,26,4,419731B7,General Obligation,2.75,2010-06-01,2017-06-01,1000.0,3.94,Tax-Exempt
BOND1799,32,1,758917A1,General Obligation,5.39,2016-06-01,2032-06-01,1000.0,9.76,Tax-Exempt
BOND1800,2,5,370369C4,General Obligation,4.59,2019-03-01,2033-03-01,1000.0,3.67,Tax-Exempt
BOND1801,27,2,579606B8,General Obligation,3.96,2013-06-01,2028-06-01,1000.0,3.77,Tax-Exempt
BOND1802,35,1,992230B4,General Obligation,2.75,2014-08-01,2022-08-01,1000.0,5.46,Tax-Exempt
BOND1803,38,3,941501C5,Revenue,3.67,2012-05-01,2028-05-01,1000.0,3.42,Tax-Exempt
BOND1804,11,2,431946C7,General Obligation,4.73,2011-05-01,2020-05-01,1000.0,3.3,Tax-Exempt
BOND1805,10,3,975341B8,Revenue,2.77,2013-08-01,2023-08-01,1000.0,4.83,Tax-Exempt
BOND1806,51,1,443084C6,General Obligation,2.06,2014-01-01,2028-01-01,1000.0,3.11,Tax-Exempt
BOND1807,10,1,568723A1,General Obligation,3.55,2012-03-01,2023-03-01,1000.0,9.87,Tax-Exempt
BOND1808,24,2,231314B5,General Obligation,4.96,2016-11-01,2035-11-01,1000.0,9.48,Tax-Exempt
BOND1809,39,2,361281C8,General Obligation,3.13,2020-01-01,2034-01-01,1000.0,9.22,Tax-Exempt
BOND1810,24,5,155809C6,General Obligation,4.13,2019-09-01,2037-09-01,1000.0,5.88,Tax-Exempt
BOND1811,30,4,139124C4,Revenue,4.63,2013-03-01,2032-03-01,1000.0,5.52,Tax-Exempt
BOND1812,13,5,247562C7,General Obligation,2.36,2013-12-01,2021-12-01,1000.0,3.57,Tax-Exempt
BOND1813,39,4,402443A9,General Obligation,2.18,2022-01-01,2032-01-01,1000.0,4.39,Tax-Exempt
BOND1814,3,3,304906B8,Revenue,4.11,2020-12-01,2025-12-01,1000.0,4.59,Tax-Exempt
BOND1815,13,4,905798A6,Revenue,3.44,2015-02-01,2026-02-01,1000.0,4.69,Tax-Exempt
BOND1816,1,4,643272C2,General Obligation,3.68,2012-04-01,2028-04-01,1000.0,3.47,Tax-Exempt
BOND1817,7,3,790882C5,General Obligation,2.97,2022-08-01,2041-08-01,1000.0,7.97,Tax-Exempt
BOND1818,8,3,805474A2,General Obligation,3.79,2016-04-01,2033-04-01,1000.0,4.96,Tax-Exempt
BOND1819,18,1,612427A7,General Obligation,3.45,2020-02-01,2037-02-01,1000.0,4.46,Tax-Exempt
BOND1820,49,4,192791B8,General Obligation,2.29,2011-06-01,2031-06-01,1000.0,8.99,Tax-Exempt
BOND1821,25,2,885506A6,Revenue,3.12,2014-06-01,2022-06-01,1000.0,5.95,Tax-Exempt
BOND1822,8,4,710730A7,Revenue,2.73,2020-08-01,2034-08-01,1000.0,7.48,Tax-Exempt
BOND1823,25,3,533312B9,General Obligation,2.52,2022-01-01,2038-01-01,1000.0,3.28,Tax-Exempt
BOND1824,38,4,876961C1,General Obligation,3.55,2014-02-01,2028-02-01,1000.0,4.13,Tax-Exempt
BOND1825,24,5,310497B7,Revenue,3.77,2014-02-01,2031-02-01,1000.0,3.98,Tax-Exempt
BOND1826,31,1,291218B5,General Obligation,5.08,2013-01-01,2031-01-01,1000.0,8.68,Tax-Exempt
BOND1827,33,1,174075A7,Revenue,2.16,2018-12-01,2023-12-01,1000.0,5.04,Tax-Exempt
BOND1828,24,1,629411C4,General Obligation,4.73,2022-11-01,2036-11-01,1000.0,7.46,Tax-Exempt
BOND1829,36,4,832753B5,Revenue,3.74,2016-07-01,2036-07-01,1000.0,3.8,Tax-Exempt
BOND1830,42,5,515200C3,Revenue,4.95,2017-10-01,2035-10-01,1000.0,3.49,Tax-Exempt
BOND1831,5,3,837232C3,General Obligation,2.96,2020-09-01,2038-09-01,1000.0,5.23,Tax-Exempt
BOND1832,35,3,514676A1,Revenue,3.89,2022-02-01,2037-02-01,1000.0,9.45,Tax-Exempt
BOND1833,43,5,754871A5,General Obligation,2.2,2018-02-01,2038-02-01,1000.0,4.65,Tax-Exempt
BOND1834,5,2,247739A4,General Obligation,4.42,2011-04-01,2026-04-01,1000.0,4.81,Tax-Exempt
BOND1835,43,3,271344A2,General Obligation,4.61,2010-03-01,2020-03-01,1000.0,5.11,Tax-Exempt
BOND1836,22,1,317307A5,General Obligation,4.57,2022-10-01,2027-10-01,1000.0,7.68,Tax-Exempt
BOND1837,11,3,998331B1,General Obligation,2.52,2018-01-01,2028-01-01,1000.0,4.12,Tax-Exempt
BOND1838,16,3,960964B2,Revenue,2.03,2012-05-01,2020-05-01,1000.0,4.01,Tax-Exempt
BOND1839,3,3,229396A9,Revenue,3.09,2017-08-01,2034-08-01,1000.0,5.14,Tax-Exempt
BOND1840,24,1,682029C4,Revenue,3.47,2016-11-01,2029-11-01,1000.0,3.56,Tax-Exempt
BOND1841,15,1,687668A7,General Obligation,4.65,2012-05-01,2019-05-01,1000.0,3.89,Tax-Exempt
BOND1842,21,4,373838B7,General Obligation,4.05,2012-10-01,2031-10-01,1000.0,8.25,Tax-Exempt
BOND1843,18,5,873555C8,General Obligation,3.35,2010-03-01,2025-03-01,1000.0,8.0,Tax-Exempt
BOND1844,39,4,800572C3,General Obligation,5.27,2021-01-01,2038-01-01,1000.0,7.22,Tax-Exempt
BOND1845,45,3,859991B7,General Obligation,3.06,2022-05-01,2032-05-01,1000.0,9.85,Tax-Exempt
BOND1846,13,2,462629B5,Revenue,2.47,2016-03-01,2025-03-01,1000.0,8.93,Tax-Exempt
BOND1847,41,5,143098C6,General Obligation,4.89,2021-03-01,2026-03-01,1000.0,3.24,Tax-Exempt
BOND1848,28,1,238802A5,General Obligation,4.42,2010-05-01,2020-05-01,1000.0,5.92,Tax-Exempt
BOND1849,13,3,834389C3,Revenue,3.8,2011-01-01,2022-01-01,1000.0,5.35,Tax-Exempt
BOND1850,27,1,624176A5,General Obligation,4.16,2020-06-01,2029-06-01,1000.0,7.51,Tax-Exempt
BOND1851,17,1,746145A8,General Obligation,4.92,2014-11-01,2024-11-01,1000.0,7.4,Tax-Exempt
BOND1852,43,4,683457A8,General Obligation,3.95,2018-09-01,2036-09-01,1000.0,7.17,Tax-Exempt
BOND1853,3,4,267695C7,General Obligation,3.04,2010-12-01,2016-12-01,1000.0,6.03,Tax-Exempt
BOND1854,25,5,718638B5,Revenue,3.96,2021-09-01,2030-09-01,1000.0,5.7,Tax-Exempt
BOND1855,15,4,594809C3,General Obligation,4.34,2013-11-01,2027-11-01,1000.0,8.15,Tax-Exempt
BOND1856,32,3,958056C9,General Obligation,4.77,2015-02-01,2026-02-01,1000.0,4.53,Tax-Exempt
BOND1857,14,2,911320A8,Revenue,2.26,2013-11-01,2024-11-01,1000.0,7.14,Tax-Exempt
BOND1858,43,2,125661A4,General Obligation,3.74,2022-01-01,2034-01-01,1000.0,4.04,Tax-Exempt
BOND1859,47,2,908780C3,General Obligation,3.45,2021-04-01,2036-04-01,1000.0,6.82,Tax-Exempt
BOND1860,6,3,745419B2,General Obligation,4.89,2016-08-01,2030-08-01,1000.0,7.62,Tax-Exempt
BOND1861,36,3,127654C4,Revenue,3.93,2010-12-01,2029-12-01,1000.0,7.56,Tax-Exempt
BOND1862,33,2,858750C1,General Obligation,3.77,2010-08-01,2017-08-01,1000.0,7.43,Tax-Exempt
BOND1863,25,2,233512A8,General Obligation,2.67,2013-04-01,2033-04-01,1000.0,7.38,Tax-Exempt
BOND1864,42,1,901958A3,General Obligation,3.53,2018-08-01,2032-08-01,1000.0,3.92,Tax-Exempt
BOND1865,31,1,255179A3,General Obligation,4.87,2013-07-01,2020-07-01,1000.0,6.51,Tax-Exempt
BOND1866,15,2,679865C8,General Obligation,4.03,2017-11-01,2036-11-01,1000.0,8.61,Tax-Exempt
BOND1867,39,2,451631A2,General Obligation,3.24,2020-02-01,2026-02-01,1000.0,5.57,Tax-Exempt
BOND1868,21,3,457715A6,Revenue,2.2,2017-07-01,2030-07-01,1000.0,7.68,Tax-Exempt
BOND1869,3,4,155546C2,General Obligation,4.49,2016-05-01,2022-05-01,1000.0,7.28,Tax-Exempt
BOND1870,16,5,267950B8,Revenue,5.08,2020-04-01,2036-04-01,1000.0,6.15,Tax-Exempt
BOND1871,5,1,667671C7,General Obligation,5.16,2021-07-01,2041-07-01,1000.0,6.61,Tax-Exempt
BOND1872,1,5,345919A6,Revenue,2.25,2011-10-01,2017-10-01,1000.0,8.84,Tax-Exempt
BOND1873,28,4,258691C2,Revenue,4.55,2010-02-01,2026-02-01,1000.0,9.69,Tax-Exempt
BOND1874,50,5,524531B8,General Obligation,2.48,2020-10-01,2036-10-01,1000.0,7.96,Tax-Exempt
BOND1875,32,4,951274B8,General Obligation,2.47,2020-10-01,2033-10-01,1000.0,9.41,Tax-Exempt
BOND1876,41,1,621419A4,General Obligation,3.79,2014-02-01,2030-02-01,1000.0,9.68,Tax-Exempt
BOND1877,23,4,108602C5,General Obligation,3.87,2012-11-01,2017-11-01,1000.0,3.52,Tax-Exempt
BOND1878,33,5,485412B3,General Obligation,4.15,2015-09-01,2027-09-01,1000.0,7.5,Tax-Exempt
BOND1879,38,4,756400A6,General Obligation,2.53,2020-02-01,2030-02-01,1000.0,3.6,Tax-Exempt
BOND1880,35,4,368173B4,Revenue,2.63,2015-07-01,2029-07-01,1000.0,8.63,Tax-Exempt
BOND1881,4,5,375411A6,General Obligation,4.47,2019-11-01,2026-11-01,1000.0,6.32,Tax-Exempt
BOND1882,26,1,974638B3,General Obligation,2.81,2010-12-01,2022-12-01,1000.0,6.54,Tax-Exempt
BOND1883,19,5,348218A4,Revenue,4.16,2011-07-01,2018-07-01,1000.0,5.88,Tax-Exempt
BOND1884,20,2,470623A4,General Obligation,4.83,2012-08-01,2018-08-01,1000.0,9.78,Tax-Exempt
BOND1885,45,2,283343B7,Revenue,5.06,2019-11-01,2025-11-01,1000.0,6.0,Tax-Exempt
BOND1886,16,4,595072A5,Revenue,2.12,2011-02-01,2028-02-01,1000.0,8.08,Tax-Exempt
BOND1887,33,3,204759B7,General Obligation,3.24,2018-01-01,2026-01-01,1000.0,3.91,Tax-Exempt
BOND1888,27,4,666630A5,General Obligation,4.0,2012-03-01,2023-03-01,1000.0,5.09,Tax-Exempt
BOND1889,37,5,693784C8,Revenue,3.63,2018-04-01,2038-04-01,1000.0,4.14,Tax-Exempt
BOND1890,40,3,530052B7,General Obligation,4.69,2021-01-01,2037-01-01,1000.0,7.52,Tax-Exempt
BOND1891,39,3,144286A3,Revenue,5.03,2014-07-01,2030-07-01,1000.0,4.45,Tax-Exempt
BOND1892,8,2,387654A8,General Obligation,2.26,2017-04-01,2037-04-01,1000.0,6.76,Tax-Exempt
BOND1893,32,3,503635C3,General Obligation,5.27,2010-03-01,2028-03-01,1000.0,8.06,Tax-Exempt
BOND1894,3,1,618291C1,General Obligation,2.98,2018-05-01,2024-05-01,1000.0,5.67,Tax-Exempt
BOND1895,29,5,773624C2,General Obligation,3.6,2015-08-01,2021-08-01,1000.0,3.47,Tax-Exempt
BOND1896,30,3,474744A1,General Obligation,5.31,2016-09-01,2031-09-01,1000.0,8.35,Tax-Exempt
BOND1897,23,5,505598B8,Revenue,5.05,2021-10-01,2027-10-01,1000.0,3.03,Tax-Exempt
BOND1898,26,4,487481B2,General Obligation,4.18,2010-09-01,2027-09-01,1000.0,3.54,Tax-Exempt
BOND1899,27,5,704350C2,Revenue,2.47,2019-02-01,2025-02-01,1000.0,6.26,Tax-Exempt
BOND1900,29,2,468983B6,Revenue,4.52,2010-10-01,2021-10-01,1000.0,8.81,Tax-Exempt
BOND1901,6,1,470425B4,General Obligation,5.3,2016-02-01,2021-02-01,1000.0,4.12,Tax-Exempt
BOND1902,42,2,523029C8,Revenue,2.28,2019-08-01,2035-08-01,1000.0,4.84,Tax-Exempt
BOND1903,25,3,411639A9,General Obligation,5.03,2015-07-01,2020-07-01,1000.0,3.94,Tax-Exempt
BOND1904,10,4,855407C5,Revenue,4.11,2011-06-01,2017-06-01,1000.0,6.04,Tax-Exempt
BOND1905,24,2,196473B5,General Obligation,4.65,2022-02-01,2040-02-01,1000.0,6.88,Tax-Exempt
BOND1906,49,4,801065C4,General Obligation,3.85,2014-04-01,2027-04-01,1000.0,7.55,Tax-Exempt
BOND1907,25,5,519546A9,General Obligation,2.61,2020-11-01,2032-11-01,1000.0,8.86,Tax-Exempt
BOND1908,41,4,493998C6,Revenue,5.09,2012-02-01,2027-02-01,1000.0,8.4,Tax-Exempt
BOND1909,20,4,696252C7,General Obligation,2.53,2015-04-01,2020-04-01,1000.0,4.1,Tax-Exempt
BOND1910,19,1,518357B6,Revenue,2.62,2014-11-01,2032-11-01,1000.0,6.22,Tax-Exempt
BOND1911,17,2,179538B1,General Obligation,2.62,2011-08-01,2023-08-01,1000.0,9.48,Tax-Exempt
BOND1912,7,1,311919A6,General Obligation,4.51,2017-06-01,2023-06-01,1000.0,3.71,Tax-Exempt
BOND1913,19,4,615889B4,General Obligation,3.88,2010-07-01,2026-07-01,1000.0,8.57,Tax-Exempt
BOND1914,24,1,512253C5,Revenue,5.06,2011-11-01,2027-11-01,1000.0,8.64,Tax-Exempt
BOND1915,23,3,442959C3,General Obligation,2.61,2010-01-01,2028-01-01,1000.0,3.18,Tax-Exempt
BOND1916,10,1,714636C4,General Obligation,5.2,2011-12-01,2028-12-01,1000.0,8.67,Tax-Exempt
BOND1917,45,4,128396C7,General Obligation,3.25,2016-09-01,2031-09-01,1000.0,8.14,Tax-Exempt
BOND1918,4,4,443677A4,Revenue,4.0,2022-03-01,2036-03-01,1000.0,5.35,Tax-Exempt
BOND1919,13,5,876996B5,General Obligation,3.1,2016-04-01,2027-04-01,1000.0,9.11,Tax-Exempt
BOND1920,23,2,771076C4,Revenue,2.78,2020-05-01,2039-05-01,1000.0,7.37,Tax-Exempt
BOND1921,19,2,397414B3,Revenue,2.14,2018-08-01,2033-08-01,1000.0,5.43,Tax-Exempt
BOND1922,16,1,183933A8,General Obligation,4.15,2020-06-01,2036-06-01,1000.0,4.99,Tax-Exempt
BOND1923,14,3,131845A9,Revenue,4.79,2022-02-01,2036-02-01,1000.0,5.36,Tax-Exempt
BOND1924,24,4,780672C6,General Obligation,2.08,2010-02-01,2015-02-01,1000.0,5.4,Tax-Exempt
BOND1925,18,1,316865C2,Revenue,5.28,2014-04-01,2022-04-01,1000.0,5.58,Tax-Exempt
BOND1926,6,2,459302C3,Revenue,4.04,2016-09-01,2034-09-01,1000.0,6.49,Tax-Exempt
BOND1927,42,4,374477A2,General Obligation,3.18,2020-11-01,2027-11-01,1000.0,6.88,Tax-Exempt
BOND1928,43,5,592987A1,General Obligation,3.03,2022-05-01,2037-05-01,1000.0,5.81,Tax-Exempt
BOND1929,45,4,285646C9,General Obligation,4.53,2011-03-01,2024-03-01,1000.0,8.67,Tax-Exempt
BOND1930,6,4,554760C4,Revenue,2.07,2010-01-01,2027-01-01,1000.0,4.19,Tax-Exempt
BOND1931,23,3,215006A1,General Obligation,2.22,2015-03-01,2028-03-01,1000.0,6.7,Tax-Exempt
BOND1932,1,3,714641A8,Revenue,2.97,2012-06-01,2022-06-01,1000.0,9.35,Tax-Exempt
BOND1933,8,5,884644B3,Revenue,2.63,2022-04-01,2039-04-01,1000.0,3.51,Tax-Exempt
BOND1934,35,1,134642A1,General Obligation,2.13,2021-02-01,2036-02-01,1000.0,4.19,Tax-Exempt
BOND1935,21,4,932968B7,General Obligation,2.9,2021-10-01,2037-10-01,1000.0,3.8,Tax-Exempt
BOND1936,29,3,447594B7,General Obligation,3.79,2010-07-01,2026-07-01,1000.0,5.26,Tax-Exempt
BOND1937,15,3,168237B8,General Obligation,4.33,2013-10-01,2030-10-01,1000.0,6.52,Tax-Exempt
BOND1938,3,3,351058C1,General Obligation,2.93,2022-08-01,2032-08-01,1000.0,9.79,Tax-Exempt
BOND1939,11,4,911460A6,General Obligation,4.11,2022-02-01,2038-02-01,1000.0,3.67,Tax-Exempt
BOND1940,48,2,433876A9,General Obligation,2.03,2019-08-01,2033-08-01,1000.0,5.49,Tax-Exempt
BOND1941,50,1,134478B4,General Obligation,5.2,2021-08-01,2040-08-01,1000.0,9.52,Tax-Exempt
BOND1942,14,5,270139C4,Revenue,2.88,2018-10-01,2023-10-01,1000.0,3.41,Tax-Exempt
BOND1943,6,3,792326B9,General Obligation,3.48,2014-04-01,2023-04-01,1000.0,5.22,Tax-Exempt
BOND1944,44,2,686121C1,General Obligation,5.18,2010-11-01,2016-11-01,1000.0,3.16,Tax-Exempt
BOND1945,7,1,216194A2,Revenue,4.11,2011-07-01,2026-07-01,1000.0,9.15,Tax-Exempt
BOND1946,39,5,473430A2,General Obligation,3.81,2017-11-01,2022-11-01,1000.0,4.2,Tax-Exempt
BOND1947,39,5,263040B7,Revenue,3.16,2014-09-01,2030-09-01,1000.0,8.52,Tax-Exempt
BOND1948,22,1,960350A1,General Obligation,2.19,2021-04-01,2039-04-01,1000.0,5.47,Tax-Exempt
BOND1949,39,2,368448B9,Revenue,2.35,2017-12-01,2037-12-01,1000.0,8.01,Tax-Exempt
BOND1950,47,3,264322C3,General Obligation,2.44,2017-07-01,2028-07-01,1000.0,9.96,Tax-Exempt
BOND1951,26,4,403084C2,General Obligation,3.03,2020-05-01,2031-05-01,1000.0,9.43,Tax-Exempt
BOND1952,10,1,788687B9,General Obligation,5.45,2019-02-01,2028-02-01,1000.0,3.53,Tax-Exempt
BOND1953,31,3,800591B7,Revenue,4.39,2022-04-01,2027-04-01,1000.0,7.35,Tax-Exempt
BOND1954,27,4,108479B5,General Obligation,3.99,2020-05-01,2036-05-01,1000.0,6.31,Tax-Exempt
BOND1955,10,5,786219A1,General Obligation,2.3,2011-11-01,2029-11-01,1000.0,9.11,Tax-Exempt
BOND1956,34,5,261751B2,Revenue,4.77,2011-07-01,2019-07-01,1000.0,6.55,Tax-Exempt
BOND1957,15,3,700577A8,General Obligation,2.69,2012-01-01,2027-01-01,1000.0,6.69,Tax-Exempt
BOND1958,49,2,824962C2,General Obligation,4.46,2015-02-01,2030-02-01,1000.0,6.84,Tax-Exempt
BOND1959,48,5,931301A6,General Obligation,4.9,2015-11-01,2020-11-01,1000.0,8.08,Tax-Exempt
BOND1960,1,1,488916A2,General Obligation,2.25,2011-04-01,2016-04-01,1000.0,5.35,Tax-Exempt
BOND1961,45,2,881949C2,General Obligation,2.26,2019-10-01,2031-10-01,1000.0,3.7,Tax-Exempt
BOND1962,22,2,202216A7,Revenue,3.12,2013-05-01,2022-05-01,1000.0,4.43,Tax-Exempt
BOND1963,9,1,851876A5,Revenue,4.79,2013-10-01,2030-10-01,1000.0,7.09,Tax-Exempt
BOND1964,32,2,203069A2,General Obligation,2.19,2010-05-01,2023-05-01,1000.0,4.78,Tax-Exempt
BOND1965,24,1,695031C2,General Obligation,4.97,2018-10-01,2038-10-01,1000.0,4.75,Tax-Exempt
BOND1966,26,3,864782C2,General Obligation,5.08,2011-04-01,2020-04-01,1000.0,7.64,Tax-Exempt
